timeStamp,elapsed,label,responseCode,threadName,success,bytes,sentBytes,grpThreads,allThreads,Latency,Connect
1774965806335,355,GET Articles,200,Cenario 1 - Carga Basica 1-6,true,708072,293,10,10,353,0
1774965806077,645,Login,200,Cenario 1 - Carga Basica 1-2,true,718,235,10,10,645,0
1774965806375,387,GET Articles,200,Cenario 1 - Carga Basica 1-4,true,708072,293,10,10,385,0
1774965806105,767,Login,200,Cenario 1 - Carga Basica 1-3,true,718,235,10,10,767,0
1774965806335,616,Login,200,Cenario 1 - Carga Basica 1-10,true,718,235,10,10,616,0
1774965806604,381,GET Articles,200,Cenario 1 - Carga Basica 1-8,true,708072,293,10,10,375,0
1774965806605,408,GET Articles,200,Cenario 1 - Carga Basica 1-1,true,708072,293,10,10,407,0
1774965806414,605,Login,200,Cenario 1 - Carga Basica 1-7,true,718,235,10,10,605,0
1774965806463,671,Login,200,Cenario 1 - Carga Basica 1-5,true,718,235,10,10,671,0
1774965806723,463,GET Articles,200,Cenario 1 - Carga Basica 1-2,true,708072,293,10,10,462,0
1774965806661,613,Login,200,Cenario 1 - Carga Basica 1-9,true,718,235,10,10,613,0
1774965806691,590,Login,200,Cenario 1 - Carga Basica 1-6,true,718,235,10,10,590,0
1774965806873,456,GET Articles,200,Cenario 1 - Carga Basica 1-3,true,708072,293,10,10,454,0
1774965806952,464,GET Articles,200,Cenario 1 - Carga Basica 1-10,true,708072,293,10,10,463,0
1774965806763,687,Login,200,Cenario 1 - Carga Basica 1-4,true,718,235,10,10,687,0
1774965807020,482,GET Articles,200,Cenario 1 - Carga Basica 1-7,true,708072,293,10,10,481,0
1774965807135,419,GET Articles,200,Cenario 1 - Carga Basica 1-5,true,708072,293,10,10,418,0
1774965806985,625,Login,200,Cenario 1 - Carga Basica 1-8,true,718,235,10,10,625,0
1774965807275,372,GET Articles,200,Cenario 1 - Carga Basica 1-9,true,708072,293,10,10,371,0
1774965807282,398,GET Articles,200,Cenario 1 - Carga Basica 1-6,true,708072,293,10,10,397,0
1774965807013,676,Login,200,Cenario 1 - Carga Basica 1-1,true,718,235,10,10,676,0
1774965807187,646,Login,200,Cenario 1 - Carga Basica 1-2,true,718,235,10,10,646,0
1774965807451,417,GET Articles,200,Cenario 1 - Carga Basica 1-4,true,708072,293,10,10,416,0
1774965807329,624,Login,200,Cenario 1 - Carga Basica 1-3,true,718,235,10,10,624,0
1774965807417,546,Login,200,Cenario 1 - Carga Basica 1-10,true,718,235,10,10,546,0
1774965807611,405,GET Articles,200,Cenario 1 - Carga Basica 1-8,true,708072,293,10,10,404,0
1774965807502,632,Login,200,Cenario 1 - Carga Basica 1-7,true,718,235,10,10,632,0
1774965807555,665,Login,200,Cenario 1 - Carga Basica 1-5,true,718,235,10,10,665,0
1774965807690,560,GET Articles,200,Cenario 1 - Carga Basica 1-1,true,708072,293,10,10,559,0
1774965807834,470,GET Articles,200,Cenario 1 - Carga Basica 1-2,true,708072,293,10,10,468,0
1774965807648,656,Login,200,Cenario 1 - Carga Basica 1-9,true,718,235,10,10,656,0
1774965807954,395,GET Articles,200,Cenario 1 - Carga Basica 1-3,true,708072,293,10,10,394,0
1774965807964,437,GET Articles,200,Cenario 1 - Carga Basica 1-10,true,708072,293,10,10,436,0
1774965807681,723,Login,200,Cenario 1 - Carga Basica 1-6,true,718,235,10,10,723,0
1774965808135,326,GET Articles,200,Cenario 1 - Carga Basica 1-7,true,708072,293,10,10,324,0
1774965808221,292,GET Articles,200,Cenario 1 - Carga Basica 1-5,true,708072,293,10,10,291,0
1774965807868,720,Login,200,Cenario 1 - Carga Basica 1-4,true,718,235,10,10,720,0
1774965808016,664,Login,200,Cenario 1 - Carga Basica 1-8,true,718,235,10,10,664,0
1774965808305,407,GET Articles,200,Cenario 1 - Carga Basica 1-9,true,708072,293,10,10,406,0
1774965808251,537,Login,200,Cenario 1 - Carga Basica 1-1,true,718,235,10,10,537,0
1774965808304,562,Login,200,Cenario 1 - Carga Basica 1-2,true,718,235,10,10,561,0
1774965808405,490,GET Articles,200,Cenario 1 - Carga Basica 1-6,true,708072,293,10,10,489,0
1774965808350,636,Login,200,Cenario 1 - Carga Basica 1-3,true,718,235,10,10,636,0
1774965808402,660,Login,200,Cenario 1 - Carga Basica 1-10,true,718,235,10,10,660,0
1774965808589,527,GET Articles,200,Cenario 1 - Carga Basica 1-4,true,708072,293,10,10,525,0
1774965808681,524,GET Articles,200,Cenario 1 - Carga Basica 1-8,true,708072,293,10,10,522,0
1774965808461,744,Login,200,Cenario 1 - Carga Basica 1-7,true,718,235,10,10,743,0
1774965808789,475,GET Articles,200,Cenario 1 - Carga Basica 1-1,true,708072,293,10,10,474,0
1774965808514,750,Login,200,Cenario 1 - Carga Basica 1-5,true,718,235,10,10,750,0
1774965808866,456,GET Articles,200,Cenario 1 - Carga Basica 1-2,true,708072,293,10,10,455,0
1774965808988,386,GET Articles,200,Cenario 1 - Carga Basica 1-3,true,708072,293,10,10,385,0
1774965809063,358,GET Articles,200,Cenario 1 - Carga Basica 1-10,true,708072,293,10,10,357,0
1774965808713,771,Login,200,Cenario 1 - Carga Basica 1-9,true,718,235,10,10,771,0
1774965808896,646,Login,200,Cenario 1 - Carga Basica 1-6,true,718,235,10,10,646,0
1774965809205,388,GET Articles,200,Cenario 1 - Carga Basica 1-7,true,708072,293,10,10,387,0
1774965809116,573,Login,200,Cenario 1 - Carga Basica 1-4,true,718,235,10,10,573,0
1774965809265,476,GET Articles,200,Cenario 1 - Carga Basica 1-5,true,708072,293,10,10,475,0
1774965809205,545,Login,200,Cenario 1 - Carga Basica 1-8,true,718,235,10,10,545,0
1774965809264,597,Login,200,Cenario 1 - Carga Basica 1-1,true,718,235,10,10,597,0
1774965809322,682,Login,200,Cenario 1 - Carga Basica 1-2,true,718,235,10,10,682,0
1774965809374,670,Login,200,Cenario 1 - Carga Basica 1-3,true,718,235,10,10,670,0
1774965809485,560,GET Articles,200,Cenario 1 - Carga Basica 1-9,true,708072,293,10,10,558,0
1774965809543,555,GET Articles,200,Cenario 1 - Carga Basica 1-6,true,708072,293,10,10,554,0
1774965809690,459,GET Articles,200,Cenario 1 - Carga Basica 1-4,true,708072,293,10,10,457,0
1774965809421,728,Login,200,Cenario 1 - Carga Basica 1-10,true,718,235,10,10,728,0
1774965809751,457,GET Articles,200,Cenario 1 - Carga Basica 1-8,true,708072,293,10,10,455,0
1774965809862,381,GET Articles,200,Cenario 1 - Carga Basica 1-1,true,708072,293,10,10,379,0
1774965810006,271,GET Articles,200,Cenario 1 - Carga Basica 1-2,true,708072,293,10,10,269,0
1774965810045,284,GET Articles,200,Cenario 1 - Carga Basica 1-3,true,708072,293,10,10,282,0
1774965809594,735,Login,200,Cenario 1 - Carga Basica 1-7,true,718,235,10,10,735,0
1774965809742,683,Login,200,Cenario 1 - Carga Basica 1-5,true,718,235,10,10,683,0
1774965810099,496,Login,200,Cenario 1 - Carga Basica 1-6,true,718,235,10,10,495,0
1774965810045,555,Login,200,Cenario 1 - Carga Basica 1-9,true,718,235,10,10,555,0
1774965810150,477,GET Articles,200,Cenario 1 - Carga Basica 1-10,true,708072,293,10,10,476,0
1774965810149,533,Login,200,Cenario 1 - Carga Basica 1-4,true,718,235,10,10,533,0
1774965810243,640,Login,200,Cenario 1 - Carga Basica 1-1,true,718,235,10,10,640,0
1774965810208,680,Login,200,Cenario 1 - Carga Basica 1-8,true,718,235,10,10,680,0
1774965810330,607,GET Articles,200,Cenario 1 - Carga Basica 1-7,true,708072,293,10,10,606,0
1774965810277,661,Login,200,Cenario 1 - Carga Basica 1-2,true,718,235,10,10,661,0
1774965810595,376,GET Articles,200,Cenario 1 - Carga Basica 1-6,true,708072,293,10,10,375,0
1774965810426,599,GET Articles,200,Cenario 1 - Carga Basica 1-5,true,708073,293,10,10,598,0
1774965810601,475,GET Articles,200,Cenario 1 - Carga Basica 1-9,true,708072,293,10,10,474,0
1774965810683,443,GET Articles,200,Cenario 1 - Carga Basica 1-4,true,708072,293,10,10,441,0
1774965810884,275,GET Articles,200,Cenario 1 - Carga Basica 1-1,true,708072,293,10,10,274,0
1774965810329,830,Login,200,Cenario 1 - Carga Basica 1-3,true,718,235,10,10,830,0
1774965810889,306,GET Articles,200,Cenario 1 - Carga Basica 1-8,true,708072,293,10,10,305,0
1774965810939,283,GET Articles,200,Cenario 1 - Carga Basica 1-2,true,708072,293,10,10,282,0
1774965810627,663,Login,200,Cenario 1 - Carga Basica 1-10,true,718,235,10,10,663,0
1774965810938,489,Login,200,Cenario 1 - Carga Basica 1-7,true,718,235,10,10,489,0
1774965810971,510,Login,200,Cenario 1 - Carga Basica 1-6,true,718,235,10,10,510,0
1774965811026,524,Login,200,Cenario 1 - Carga Basica 1-5,true,718,235,10,10,524,0
1774965811076,613,Login,200,Cenario 1 - Carga Basica 1-9,true,718,235,10,10,613,0
1774965811159,567,GET Articles,200,Cenario 1 - Carga Basica 1-3,true,708072,293,10,10,566,0
1774965811126,608,Login,200,Cenario 1 - Carga Basica 1-4,true,718,235,10,10,608,0
1774965811159,643,Login,200,Cenario 1 - Carga Basica 1-1,true,718,235,10,10,643,0
1774965811291,537,GET Articles,200,Cenario 1 - Carga Basica 1-10,true,708072,293,10,10,536,0
1774965811428,435,GET Articles,200,Cenario 1 - Carga Basica 1-7,true,708072,293,10,10,434,0
1774965811482,408,GET Articles,200,Cenario 1 - Carga Basica 1-6,true,708072,293,10,10,406,0
1774965811551,366,GET Articles,200,Cenario 1 - Carga Basica 1-5,true,708072,293,10,10,365,0
1774965811690,253,GET Articles,200,Cenario 1 - Carga Basica 1-9,true,708072,293,10,10,252,0
1774965811195,786,Login,200,Cenario 1 - Carga Basica 1-8,true,718,235,10,10,786,0
1774965811735,280,GET Articles,200,Cenario 1 - Carga Basica 1-4,true,708072,293,10,10,279,0
1774965811222,793,Login,200,Cenario 1 - Carga Basica 1-2,true,718,235,10,10,793,0
1774965811803,269,GET Articles,200,Cenario 1 - Carga Basica 1-1,true,708072,293,10,10,268,0
1774965811726,483,Login,200,Cenario 1 - Carga Basica 1-3,true,718,235,10,10,483,0
1774965811829,459,Login,200,Cenario 1 - Carga Basica 1-10,true,718,235,10,10,459,0
1774965811864,470,Login,200,Cenario 1 - Carga Basica 1-7,true,718,235,10,10,470,0
1774965811890,576,Login,200,Cenario 1 - Carga Basica 1-6,true,718,235,10,10,576,0
1774965811981,514,GET Articles,200,Cenario 1 - Carga Basica 1-8,true,708072,293,10,10,512,0
1774965811917,631,Login,200,Cenario 1 - Carga Basica 1-5,true,718,235,10,10,631,0
1774965812016,558,GET Articles,200,Cenario 1 - Carga Basica 1-2,true,708072,293,10,10,557,0
1774965811944,647,Login,200,Cenario 1 - Carga Basica 1-9,true,718,235,10,10,647,0
1774965812210,432,GET Articles,200,Cenario 1 - Carga Basica 1-3,true,708072,293,10,10,431,0
1774965812289,436,GET Articles,200,Cenario 1 - Carga Basica 1-10,true,708073,293,10,10,435,0
1774965812016,751,Login,200,Cenario 1 - Carga Basica 1-4,true,718,235,10,10,751,0
1774965812335,433,GET Articles,200,Cenario 1 - Carga Basica 1-7,true,708072,293,10,10,432,0
1774965812467,335,GET Articles,200,Cenario 1 - Carga Basica 1-6,true,708072,293,10,10,334,0
1774965812548,286,GET Articles,200,Cenario 1 - Carga Basica 1-5,true,708072,293,10,10,285,0
1774965812072,763,Login,200,Cenario 1 - Carga Basica 1-1,true,718,235,10,10,763,0
1774965812592,276,GET Articles,200,Cenario 1 - Carga Basica 1-9,true,708072,293,10,10,275,0
1774965812495,547,Login,200,Cenario 1 - Carga Basica 1-8,true,718,235,10,10,547,0
1774965812574,528,Login,200,Cenario 1 - Carga Basica 1-2,true,718,235,10,10,528,0
1774965812768,377,GET Articles,200,Cenario 1 - Carga Basica 1-4,true,708072,293,10,10,376,0
1774965812642,502,Login,200,Cenario 1 - Carga Basica 1-3,true,718,235,10,10,502,0
1774965812726,575,Login,200,Cenario 1 - Carga Basica 1-10,true,718,235,10,10,575,0
1774965812802,602,Login,200,Cenario 1 - Carga Basica 1-6,true,718,235,10,10,602,0
1774965812768,640,Login,200,Cenario 1 - Carga Basica 1-7,true,718,235,10,10,640,0
1774965812836,603,GET Articles,200,Cenario 1 - Carga Basica 1-1,true,708072,293,10,10,601,0
1774965813043,428,GET Articles,200,Cenario 1 - Carga Basica 1-8,true,708072,293,10,10,426,0
1774965813103,395,GET Articles,200,Cenario 1 - Carga Basica 1-2,true,708072,293,10,10,394,0
1774965812835,724,Login,200,Cenario 1 - Carga Basica 1-5,true,718,235,10,10,724,0
1774965813145,463,GET Articles,200,Cenario 1 - Carga Basica 1-3,true,708072,293,10,10,462,0
1774965813302,341,GET Articles,200,Cenario 1 - Carga Basica 1-10,true,708072,293,10,10,339,0
1774965813404,281,GET Articles,200,Cenario 1 - Carga Basica 1-6,true,708072,293,10,10,279,0
1774965813409,325,GET Articles,200,Cenario 1 - Carga Basica 1-7,true,708072,293,10,10,323,0
1774965812869,865,Login,200,Cenario 1 - Carga Basica 1-9,true,718,235,10,10,864,0
1774965813145,622,Login,200,Cenario 1 - Carga Basica 1-4,true,718,235,10,10,622,0
1774965813439,570,Login,200,Cenario 1 - Carga Basica 1-1,true,718,235,10,10,570,0
1774965813471,538,Login,200,Cenario 1 - Carga Basica 1-8,true,718,235,10,10,538,0
1774965813498,552,Login,200,Cenario 1 - Carga Basica 1-2,true,718,235,10,10,552,0
1774965813560,491,GET Articles,200,Cenario 1 - Carga Basica 1-5,true,708072,293,10,10,489,0
1774965813609,675,Login,200,Cenario 1 - Carga Basica 1-3,true,718,235,10,10,675,0
1774965813643,682,Login,200,Cenario 1 - Carga Basica 1-10,true,718,235,10,10,682,0
1774965813685,641,Login,200,Cenario 1 - Carga Basica 1-6,true,718,235,10,10,641,0
1774965813734,628,GET Articles,200,Cenario 1 - Carga Basica 1-9,true,708072,293,10,10,626,0
1774965813768,619,GET Articles,200,Cenario 1 - Carga Basica 1-4,true,708073,293,10,10,617,0
1774965814009,436,GET Articles,200,Cenario 1 - Carga Basica 1-1,true,708072,293,10,10,434,0
1774965814010,518,GET Articles,200,Cenario 1 - Carga Basica 1-8,true,708074,293,10,10,516,0
1774965814051,535,GET Articles,200,Cenario 1 - Carga Basica 1-2,true,708072,293,10,10,533,0
1774965813734,851,Login,200,Cenario 1 - Carga Basica 1-7,true,718,235,10,10,851,0
1774965814285,359,GET Articles,200,Cenario 1 - Carga Basica 1-3,true,708072,293,10,10,357,0
1774965814326,366,GET Articles,200,Cenario 1 - Carga Basica 1-10,true,708073,293,10,10,364,0
1774965814327,422,GET Articles,200,Cenario 1 - Carga Basica 1-6,true,708072,293,10,10,420,0
1774965814051,758,Login,200,Cenario 1 - Carga Basica 1-5,true,718,235,10,10,758,0
1774965814362,619,Login,200,Cenario 1 - Carga Basica 1-9,true,718,235,10,10,619,0
1774965814387,642,Login,200,Cenario 1 - Carga Basica 1-4,true,718,235,10,10,642,0
1774965814586,499,GET Articles,200,Cenario 1 - Carga Basica 1-7,true,708072,293,10,10,497,0
1774965814445,649,Login,200,Cenario 1 - Carga Basica 1-1,true,718,235,10,10,649,0
1774965814528,755,Login,200,Cenario 1 - Carga Basica 1-8,true,718,235,10,10,755,0
1774965814586,787,Login,200,Cenario 1 - Carga Basica 1-2,true,718,235,10,10,787,0
1774965814644,754,Login,200,Cenario 1 - Carga Basica 1-3,true,718,235,10,10,754,0
