timeStamp,elapsed,label,responseCode,threadName,success,bytes,sentBytes,grpThreads,allThreads,Latency,Connect
1774965606032,126,GET Articles,200,Cenario 1 - Carga Basica 1-3,true,708075,157,4,4,125,0
1774965606066,145,GET Articles,200,Cenario 1 - Carga Basica 1-2,true,708076,157,4,4,144,0
1774965606092,162,GET Articles,200,Cenario 1 - Carga Basica 1-1,true,708074,157,4,4,160,0
1774965606130,152,GET Articles,200,Cenario 1 - Carga Basica 1-4,true,708075,157,4,4,150,0
1774965606159,150,GET Articles,200,Cenario 1 - Carga Basica 1-3,true,708075,157,4,4,148,0
1774965606212,151,GET Articles,200,Cenario 1 - Carga Basica 1-2,true,708074,157,4,4,149,0
1774965606255,134,GET Articles,200,Cenario 1 - Carga Basica 1-1,true,708075,157,4,4,132,0
1774965606282,134,GET Articles,200,Cenario 1 - Carga Basica 1-4,true,708075,157,4,4,132,0
1774965606309,142,GET Articles,200,Cenario 1 - Carga Basica 1-3,true,708074,157,4,4,140,0
1774965606363,117,GET Articles,200,Cenario 1 - Carga Basica 1-2,true,708075,157,4,4,115,0
1774965606389,120,GET Articles,200,Cenario 1 - Carga Basica 1-1,true,708075,157,5,5,118,0
1774965606417,133,GET Articles,200,Cenario 1 - Carga Basica 1-4,true,708074,157,5,5,131,0
1774965606451,133,GET Articles,200,Cenario 1 - Carga Basica 1-3,true,708075,157,5,5,132,0
1774965606480,145,GET Articles,200,Cenario 1 - Carga Basica 1-2,true,708076,157,5,5,144,0
1774965606509,151,GET Articles,200,Cenario 1 - Carga Basica 1-5,true,708074,157,5,5,150,0
1774965606510,172,GET Articles,200,Cenario 1 - Carga Basica 1-1,true,708075,157,5,5,171,0
1774965606550,169,GET Articles,200,Cenario 1 - Carga Basica 1-4,true,708075,157,5,5,167,0
1774965606585,162,GET Articles,200,Cenario 1 - Carga Basica 1-3,true,708074,157,5,5,161,0
1774965606625,151,GET Articles,200,Cenario 1 - Carga Basica 1-2,true,708075,157,5,5,150,0
1774965606661,151,GET Articles,200,Cenario 1 - Carga Basica 1-5,true,708075,157,5,5,150,0
1774965606683,176,GET Articles,200,Cenario 1 - Carga Basica 1-1,true,708074,157,5,5,174,0
1774965606719,170,GET Articles,200,Cenario 1 - Carga Basica 1-4,true,708075,157,5,5,168,0
1774965606748,170,GET Articles,200,Cenario 1 - Carga Basica 1-3,true,708075,157,5,5,169,0
1774965606777,172,GET Articles,200,Cenario 1 - Carga Basica 1-2,true,708074,157,5,5,170,0
1774965606813,160,GET Articles,200,Cenario 1 - Carga Basica 1-5,true,708075,157,5,5,159,0
1774965606859,144,GET Articles,200,Cenario 1 - Carga Basica 1-1,true,708075,157,5,5,143,0
1774965606890,148,GET Articles,200,Cenario 1 - Carga Basica 1-4,true,708074,157,6,6,147,0
1774965606919,150,GET Articles,200,Cenario 1 - Carga Basica 1-3,true,708074,157,6,6,148,0
1774965606949,146,GET Articles,200,Cenario 1 - Carga Basica 1-2,true,708074,157,6,6,145,0
1774965606974,148,GET Articles,200,Cenario 1 - Carga Basica 1-5,true,708074,157,6,6,147,0
1774965607004,145,GET Articles,200,Cenario 1 - Carga Basica 1-1,true,708075,157,6,6,143,0
1774965607007,180,GET Articles,200,Cenario 1 - Carga Basica 1-6,true,708075,157,6,6,179,1
1774965607039,182,GET Articles,200,Cenario 1 - Carga Basica 1-4,true,708074,157,6,6,180,0
1774965607069,178,GET Articles,200,Cenario 1 - Carga Basica 1-3,true,708075,157,6,6,177,0
1774965607096,191,GET Articles,200,Cenario 1 - Carga Basica 1-2,true,708075,157,6,6,189,0
1774965607123,196,GET Articles,200,Cenario 1 - Carga Basica 1-5,true,708074,157,6,6,194,0
1774965607150,199,GET Articles,200,Cenario 1 - Carga Basica 1-1,true,708075,157,6,6,198,0
1774965607188,216,GET Articles,200,Cenario 1 - Carga Basica 1-6,true,708074,157,6,6,215,0
1774965607248,191,GET Articles,200,Cenario 1 - Carga Basica 1-3,true,708074,157,6,6,189,0
1774965607221,246,GET Articles,200,Cenario 1 - Carga Basica 1-4,true,708075,157,6,6,244,0
1774965607287,210,GET Articles,200,Cenario 1 - Carga Basica 1-2,true,708074,157,6,6,208,0
1774965607320,206,GET Articles,200,Cenario 1 - Carga Basica 1-5,true,708074,157,7,7,204,0
1774965607350,212,GET Articles,200,Cenario 1 - Carga Basica 1-1,true,708075,157,7,7,209,0
1774965607404,185,GET Articles,200,Cenario 1 - Carga Basica 1-6,true,708074,157,7,7,185,0
1774965607439,181,GET Articles,200,Cenario 1 - Carga Basica 1-3,true,708074,157,7,7,180,0
1774965607467,182,GET Articles,200,Cenario 1 - Carga Basica 1-4,true,708075,157,7,7,181,0
1774965607497,184,GET Articles,200,Cenario 1 - Carga Basica 1-2,true,708074,157,7,7,183,0
1774965607509,198,GET Articles,200,Cenario 1 - Carga Basica 1-7,true,708074,157,7,7,198,0
1774965607526,217,GET Articles,200,Cenario 1 - Carga Basica 1-5,true,708075,157,7,7,216,0
1774965607563,214,GET Articles,200,Cenario 1 - Carga Basica 1-1,true,708074,157,7,7,213,0
1774965607590,220,GET Articles,200,Cenario 1 - Carga Basica 1-6,true,708075,157,7,7,219,0
1774965607620,209,GET Articles,200,Cenario 1 - Carga Basica 1-3,true,708075,157,7,7,209,0
1774965607649,214,GET Articles,200,Cenario 1 - Carga Basica 1-4,true,708074,157,7,7,213,0
1774965607681,210,GET Articles,200,Cenario 1 - Carga Basica 1-2,true,708075,157,7,7,210,0
1774965607708,205,GET Articles,200,Cenario 1 - Carga Basica 1-7,true,708075,157,7,7,204,0
1774965607744,204,GET Articles,200,Cenario 1 - Carga Basica 1-5,true,708074,157,7,7,203,0
1774965607810,163,GET Articles,200,Cenario 1 - Carga Basica 1-6,true,708075,157,7,7,162,0
1774965607778,218,GET Articles,200,Cenario 1 - Carga Basica 1-1,true,708075,157,7,7,217,0
1774965607830,207,GET Articles,200,Cenario 1 - Carga Basica 1-3,true,708074,157,8,8,206,0
1774965607863,216,GET Articles,200,Cenario 1 - Carga Basica 1-4,true,708075,157,8,8,216,0
1774965607892,192,GET Articles,200,Cenario 1 - Carga Basica 1-2,true,708075,157,8,8,191,0
1774965607913,223,GET Articles,200,Cenario 1 - Carga Basica 1-7,true,708074,157,8,8,222,0
1774965607948,214,GET Articles,200,Cenario 1 - Carga Basica 1-5,true,708075,157,8,8,213,0
1774965607973,217,GET Articles,200,Cenario 1 - Carga Basica 1-6,true,708075,157,8,8,216,0
1774965607996,229,GET Articles,200,Cenario 1 - Carga Basica 1-1,true,708074,157,8,8,228,0
1774965608009,244,GET Articles,200,Cenario 1 - Carga Basica 1-8,true,708075,157,8,8,243,1
1774965608037,246,GET Articles,200,Cenario 1 - Carga Basica 1-3,true,708075,157,8,8,245,0
1774965608080,237,GET Articles,200,Cenario 1 - Carga Basica 1-4,true,708074,157,8,8,236,0
1774965608084,258,GET Articles,200,Cenario 1 - Carga Basica 1-2,true,708075,157,8,8,257,0
1774965608136,234,GET Articles,200,Cenario 1 - Carga Basica 1-7,true,708075,157,8,8,234,0
1774965608162,245,GET Articles,200,Cenario 1 - Carga Basica 1-5,true,708074,157,8,8,245,0
1774965608190,249,GET Articles,200,Cenario 1 - Carga Basica 1-6,true,708075,157,8,8,249,0
1774965608225,250,GET Articles,200,Cenario 1 - Carga Basica 1-1,true,708075,157,8,8,249,0
1774965608253,257,GET Articles,200,Cenario 1 - Carga Basica 1-8,true,708074,157,9,9,256,0
1774965608283,254,GET Articles,200,Cenario 1 - Carga Basica 1-3,true,708075,157,9,9,253,0
1774965608317,251,GET Articles,200,Cenario 1 - Carga Basica 1-4,true,708075,157,9,9,250,0
1774965608343,264,GET Articles,200,Cenario 1 - Carga Basica 1-2,true,708074,157,9,9,263,0
1774965608371,265,GET Articles,200,Cenario 1 - Carga Basica 1-7,true,708075,157,9,9,265,0
1774965608408,250,GET Articles,200,Cenario 1 - Carga Basica 1-5,true,708075,157,9,9,249,0
1774965608440,259,GET Articles,200,Cenario 1 - Carga Basica 1-6,true,708074,157,9,9,258,0
1774965608475,254,GET Articles,200,Cenario 1 - Carga Basica 1-1,true,708075,157,9,9,254,0
1774965608508,262,GET Articles,200,Cenario 1 - Carga Basica 1-9,true,708075,157,9,9,262,1
1774965608511,311,GET Articles,200,Cenario 1 - Carga Basica 1-8,true,708074,157,9,9,310,0
1774965608537,312,GET Articles,200,Cenario 1 - Carga Basica 1-3,true,708075,157,9,9,311,0
1774965608568,316,GET Articles,200,Cenario 1 - Carga Basica 1-4,true,708075,157,9,9,315,0
1774965608608,309,GET Articles,200,Cenario 1 - Carga Basica 1-2,true,708074,157,9,9,308,0
1774965608637,305,GET Articles,200,Cenario 1 - Carga Basica 1-7,true,708075,157,9,9,304,0
1774965608658,320,GET Articles,200,Cenario 1 - Carga Basica 1-5,true,708075,157,9,9,320,0
1774965608699,311,GET Articles,200,Cenario 1 - Carga Basica 1-6,true,708074,157,10,10,310,0
1774965608730,318,GET Articles,200,Cenario 1 - Carga Basica 1-1,true,708075,157,10,10,317,0
1774965608771,309,GET Articles,200,Cenario 1 - Carga Basica 1-9,true,708075,157,10,10,309,0
1774965608822,304,GET Articles,200,Cenario 1 - Carga Basica 1-8,true,708074,157,10,10,304,0
1774965608850,300,GET Articles,200,Cenario 1 - Carga Basica 1-3,true,708075,157,10,10,299,0
1774965608884,289,GET Articles,200,Cenario 1 - Carga Basica 1-4,true,708075,157,10,10,288,0
1774965608917,289,GET Articles,200,Cenario 1 - Carga Basica 1-2,true,708074,157,10,10,288,0
1774965608942,287,GET Articles,200,Cenario 1 - Carga Basica 1-7,true,708075,157,10,10,286,0
1774965608979,275,GET Articles,200,Cenario 1 - Carga Basica 1-5,true,708075,157,10,10,274,0
1774965609010,283,GET Articles,200,Cenario 1 - Carga Basica 1-10,true,708074,157,10,10,283,0
1774965609011,320,GET Articles,200,Cenario 1 - Carga Basica 1-6,true,708075,157,10,10,320,0
1774965609049,318,GET Articles,200,Cenario 1 - Carga Basica 1-1,true,708075,157,10,10,318,0
1774965609081,325,GET Articles,200,Cenario 1 - Carga Basica 1-9,true,708074,157,10,10,325,0
1774965609127,315,GET Articles,200,Cenario 1 - Carga Basica 1-8,true,708075,157,10,10,314,0
1774965609150,318,GET Articles,200,Cenario 1 - Carga Basica 1-3,true,708075,157,10,10,317,0
1774965609173,347,GET Articles,200,Cenario 1 - Carga Basica 1-4,true,708074,157,10,10,346,0
1774965609206,342,GET Articles,200,Cenario 1 - Carga Basica 1-2,true,708075,157,10,10,341,0
1774965609230,342,GET Articles,200,Cenario 1 - Carga Basica 1-7,true,708075,157,10,10,341,0
1774965609254,354,GET Articles,200,Cenario 1 - Carga Basica 1-5,true,708074,157,10,10,353,0
1774965609294,337,GET Articles,200,Cenario 1 - Carga Basica 1-10,true,708075,157,10,10,336,0
1774965609332,322,GET Articles,200,Cenario 1 - Carga Basica 1-6,true,708075,157,10,10,321,0
1774965609368,321,GET Articles,200,Cenario 1 - Carga Basica 1-1,true,708074,157,10,10,320,0
1774965609407,315,GET Articles,200,Cenario 1 - Carga Basica 1-9,true,708075,157,10,10,314,0
1774965609442,309,GET Articles,200,Cenario 1 - Carga Basica 1-8,true,708075,157,10,10,308,0
1774965609468,319,GET Articles,200,Cenario 1 - Carga Basica 1-3,true,708074,157,10,10,318,0
1774965609520,290,GET Articles,200,Cenario 1 - Carga Basica 1-4,true,708075,157,10,10,289,0
1774965609549,292,GET Articles,200,Cenario 1 - Carga Basica 1-2,true,708075,157,10,10,292,0
1774965609572,303,GET Articles,200,Cenario 1 - Carga Basica 1-7,true,708074,157,10,10,303,0
1774965609608,304,GET Articles,200,Cenario 1 - Carga Basica 1-5,true,708075,157,10,10,303,0
1774965609631,311,GET Articles,200,Cenario 1 - Carga Basica 1-10,true,708075,157,10,10,310,0
1774965609654,318,GET Articles,200,Cenario 1 - Carga Basica 1-6,true,708074,157,10,10,318,0
1774965609689,311,GET Articles,200,Cenario 1 - Carga Basica 1-1,true,708075,157,10,10,310,0
1774965609722,315,GET Articles,200,Cenario 1 - Carga Basica 1-9,true,708075,157,10,10,314,0
1774965609752,328,GET Articles,200,Cenario 1 - Carga Basica 1-8,true,708074,157,10,10,327,0
1774965609787,318,GET Articles,200,Cenario 1 - Carga Basica 1-3,true,708075,157,10,10,317,0
1774965609810,320,GET Articles,200,Cenario 1 - Carga Basica 1-4,true,708075,157,10,10,318,0
1774965609842,321,GET Articles,200,Cenario 1 - Carga Basica 1-2,true,708074,157,10,10,319,0
1774965609876,316,GET Articles,200,Cenario 1 - Carga Basica 1-7,true,708075,157,10,10,316,0
1774965609912,310,GET Articles,200,Cenario 1 - Carga Basica 1-5,true,708075,157,10,10,309,0
1774965609942,315,GET Articles,200,Cenario 1 - Carga Basica 1-10,true,708074,157,10,10,314,0
1774965609973,323,GET Articles,200,Cenario 1 - Carga Basica 1-6,true,708075,157,10,10,321,0
1774965610000,324,GET Articles,200,Cenario 1 - Carga Basica 1-1,true,708075,157,10,10,322,0
1774965610038,324,GET Articles,200,Cenario 1 - Carga Basica 1-9,true,708074,157,10,10,323,0
1774965610080,333,GET Articles,200,Cenario 1 - Carga Basica 1-8,true,708075,157,10,10,332,0
1774965610105,356,GET Articles,200,Cenario 1 - Carga Basica 1-3,true,708076,157,10,10,355,0
1774965610130,381,GET Articles,200,Cenario 1 - Carga Basica 1-4,true,708074,157,10,10,380,0
1774965610163,393,GET Articles,200,Cenario 1 - Carga Basica 1-2,true,708075,157,10,10,392,0
1774965610193,390,GET Articles,200,Cenario 1 - Carga Basica 1-7,true,708076,157,10,10,388,0
1774965610223,393,GET Articles,200,Cenario 1 - Carga Basica 1-5,true,708074,157,10,10,392,0
1774965610258,382,GET Articles,200,Cenario 1 - Carga Basica 1-10,true,708075,157,10,10,380,0
1774965610296,378,GET Articles,200,Cenario 1 - Carga Basica 1-6,true,708075,157,10,10,376,0
1774965610324,379,GET Articles,200,Cenario 1 - Carga Basica 1-1,true,708074,157,10,10,378,0
1774965610363,365,GET Articles,200,Cenario 1 - Carga Basica 1-9,true,708075,157,10,10,364,0
1774965610414,343,GET Articles,200,Cenario 1 - Carga Basica 1-8,true,708075,157,10,10,341,0
1774965610462,325,GET Articles,200,Cenario 1 - Carga Basica 1-3,true,708074,157,10,10,323,0
1774965610511,305,GET Articles,200,Cenario 1 - Carga Basica 1-4,true,708075,157,10,10,304,0
1774965610557,288,GET Articles,200,Cenario 1 - Carga Basica 1-2,true,708075,157,10,10,287,0
1774965610583,311,GET Articles,200,Cenario 1 - Carga Basica 1-7,true,708074,157,10,10,310,0
1774965610617,312,GET Articles,200,Cenario 1 - Carga Basica 1-5,true,708075,157,10,10,311,0
1774965610640,311,GET Articles,200,Cenario 1 - Carga Basica 1-10,true,708075,157,10,10,310,0
1774965610674,308,GET Articles,200,Cenario 1 - Carga Basica 1-6,true,708074,157,10,10,308,0
1774965610704,307,GET Articles,200,Cenario 1 - Carga Basica 1-1,true,708075,157,10,10,307,0
1774965610729,306,GET Articles,200,Cenario 1 - Carga Basica 1-9,true,708075,157,10,10,305,0
1774965610757,309,GET Articles,200,Cenario 1 - Carga Basica 1-8,true,708074,157,10,10,308,0
1774965610817,276,GET Articles,200,Cenario 1 - Carga Basica 1-4,true,708075,157,10,10,275,0
1774965610788,335,GET Articles,200,Cenario 1 - Carga Basica 1-3,true,708075,157,10,10,334,0
1774965610845,313,GET Articles,200,Cenario 1 - Carga Basica 1-2,true,708074,157,10,10,312,0
1774965610894,296,GET Articles,200,Cenario 1 - Carga Basica 1-7,true,708075,157,10,10,296,0
1774965610929,283,GET Articles,200,Cenario 1 - Carga Basica 1-5,true,708075,157,10,10,282,0
1774965610951,309,GET Articles,200,Cenario 1 - Carga Basica 1-10,true,708074,157,10,10,308,0
1774965610983,307,GET Articles,200,Cenario 1 - Carga Basica 1-6,true,708075,157,10,10,307,0
1774965611012,302,GET Articles,200,Cenario 1 - Carga Basica 1-1,true,708075,157,10,10,301,0
1774965611035,312,GET Articles,200,Cenario 1 - Carga Basica 1-9,true,708074,157,10,10,311,0
1774965611067,305,GET Articles,200,Cenario 1 - Carga Basica 1-8,true,708075,157,10,10,304,0
1774965611093,304,GET Articles,200,Cenario 1 - Carga Basica 1-4,true,708075,157,10,10,303,0
1774965611123,315,GET Articles,200,Cenario 1 - Carga Basica 1-3,true,708074,157,10,10,315,0
1774965611158,313,GET Articles,200,Cenario 1 - Carga Basica 1-2,true,708075,157,10,10,312,0
1774965611191,304,GET Articles,200,Cenario 1 - Carga Basica 1-7,true,708075,157,10,10,303,0
1774965611212,323,GET Articles,200,Cenario 1 - Carga Basica 1-5,true,708074,157,10,10,322,0
1774965611260,307,GET Articles,200,Cenario 1 - Carga Basica 1-10,true,708075,157,10,10,307,0
1774965611291,298,GET Articles,200,Cenario 1 - Carga Basica 1-6,true,708075,157,10,10,297,0
1774965611314,309,GET Articles,200,Cenario 1 - Carga Basica 1-1,true,708074,157,10,10,308,0
1774965611347,307,GET Articles,200,Cenario 1 - Carga Basica 1-9,true,708075,157,10,10,306,0
1774965611373,306,GET Articles,200,Cenario 1 - Carga Basica 1-8,true,708075,157,10,10,306,0
1774965611397,320,GET Articles,200,Cenario 1 - Carga Basica 1-4,true,708074,157,10,10,319,0
1774965611439,309,GET Articles,200,Cenario 1 - Carga Basica 1-3,true,708075,157,10,10,308,0
1774965611471,301,GET Articles,200,Cenario 1 - Carga Basica 1-2,true,708075,157,10,10,301,0
1774965611495,309,GET Articles,200,Cenario 1 - Carga Basica 1-7,true,708074,157,10,10,308,0
1774965611535,296,GET Articles,200,Cenario 1 - Carga Basica 1-5,true,708075,157,10,10,295,0
1774965611568,285,GET Articles,200,Cenario 1 - Carga Basica 1-10,true,708075,157,10,10,284,0
1774965611590,296,GET Articles,200,Cenario 1 - Carga Basica 1-6,true,708074,157,10,10,295,0
1774965611623,301,GET Articles,200,Cenario 1 - Carga Basica 1-1,true,708075,157,10,10,300,0
1774965611654,305,GET Articles,200,Cenario 1 - Carga Basica 1-9,true,708075,157,10,10,304,0
1774965611680,317,GET Articles,200,Cenario 1 - Carga Basica 1-8,true,708074,157,10,10,317,0
1774965611717,319,GET Articles,200,Cenario 1 - Carga Basica 1-4,true,708075,157,10,10,318,0
1774965611748,311,GET Articles,200,Cenario 1 - Carga Basica 1-3,true,708075,157,10,10,310,0
1774965611773,317,GET Articles,200,Cenario 1 - Carga Basica 1-2,true,708074,157,10,10,316,0
1774965611804,315,GET Articles,200,Cenario 1 - Carga Basica 1-7,true,708075,157,10,10,314,0
1774965611831,310,GET Articles,200,Cenario 1 - Carga Basica 1-5,true,708075,157,10,10,309,0
1774965611853,328,GET Articles,200,Cenario 1 - Carga Basica 1-10,true,708074,157,10,10,327,0
1774965611886,335,GET Articles,200,Cenario 1 - Carga Basica 1-6,true,708075,157,10,10,334,0
1774965611924,328,GET Articles,200,Cenario 1 - Carga Basica 1-1,true,708075,157,10,10,327,0
1774965611960,339,GET Articles,200,Cenario 1 - Carga Basica 1-9,true,708074,157,10,10,338,0
1774965611998,337,GET Articles,200,Cenario 1 - Carga Basica 1-8,true,708075,157,10,10,336,0
1774965612036,328,GET Articles,200,Cenario 1 - Carga Basica 1-4,true,708075,157,10,10,328,0
1774965612059,352,GET Articles,200,Cenario 1 - Carga Basica 1-3,true,708074,157,10,10,352,0
1774965612090,350,GET Articles,200,Cenario 1 - Carga Basica 1-2,true,708075,157,10,10,350,0
1774965612119,350,GET Articles,200,Cenario 1 - Carga Basica 1-7,true,708075,157,10,10,349,0
1774965612141,364,GET Articles,200,Cenario 1 - Carga Basica 1-5,true,708074,157,10,10,363,0
1774965612181,344,GET Articles,200,Cenario 1 - Carga Basica 1-10,true,708075,157,10,10,344,0
1774965612221,333,GET Articles,200,Cenario 1 - Carga Basica 1-6,true,708075,157,10,10,332,0
1774965612252,371,GET Articles,200,Cenario 1 - Carga Basica 1-1,true,708074,157,10,10,371,0
1774965612299,328,GET Articles,200,Cenario 1 - Carga Basica 1-9,true,708074,157,10,10,328,0
1774965612335,327,GET Articles,200,Cenario 1 - Carga Basica 1-8,true,708075,157,10,10,327,0
1774965612412,286,GET Articles,200,Cenario 1 - Carga Basica 1-3,true,708074,157,10,10,285,0
1774965612365,355,GET Articles,200,Cenario 1 - Carga Basica 1-4,true,708075,157,10,10,355,0
1774965612441,301,GET Articles,200,Cenario 1 - Carga Basica 1-2,true,708075,157,10,10,300,0
1774965612469,303,GET Articles,200,Cenario 1 - Carga Basica 1-7,true,708074,157,10,10,302,0
1774965612505,296,GET Articles,200,Cenario 1 - Carga Basica 1-5,true,708075,157,10,10,295,0
1774965612526,300,GET Articles,200,Cenario 1 - Carga Basica 1-10,true,708075,157,10,10,299,0
1774965612554,310,GET Articles,200,Cenario 1 - Carga Basica 1-6,true,708074,157,10,10,310,0
1774965612624,268,GET Articles,200,Cenario 1 - Carga Basica 1-1,true,708075,157,10,10,267,0
1774965612628,286,GET Articles,200,Cenario 1 - Carga Basica 1-9,true,708075,157,10,10,285,0
1774965612663,286,GET Articles,200,Cenario 1 - Carga Basica 1-8,true,708074,157,10,10,285,0
1774965612699,279,GET Articles,200,Cenario 1 - Carga Basica 1-3,true,708075,157,10,10,278,0
1774965612721,281,GET Articles,200,Cenario 1 - Carga Basica 1-4,true,708075,157,10,10,281,0
1774965612742,295,GET Articles,200,Cenario 1 - Carga Basica 1-2,true,708074,157,10,10,295,0
1774965612773,292,GET Articles,200,Cenario 1 - Carga Basica 1-7,true,708075,157,10,10,291,0
1774965612801,290,GET Articles,200,Cenario 1 - Carga Basica 1-5,true,708075,157,10,10,289,0
1774965612826,306,GET Articles,200,Cenario 1 - Carga Basica 1-10,true,708074,157,10,10,305,0
1774965612865,291,GET Articles,200,Cenario 1 - Carga Basica 1-6,true,708075,157,10,10,291,0
1774965612892,291,GET Articles,200,Cenario 1 - Carga Basica 1-1,true,708075,157,10,10,290,0
1774965612914,305,GET Articles,200,Cenario 1 - Carga Basica 1-9,true,708074,157,10,10,305,0
1774965612949,298,GET Articles,200,Cenario 1 - Carga Basica 1-8,true,708075,157,10,10,298,0
1774965612978,299,GET Articles,200,Cenario 1 - Carga Basica 1-3,true,708075,157,10,10,298,0
1774965613003,309,GET Articles,200,Cenario 1 - Carga Basica 1-4,true,708074,157,10,10,308,0
1774965613038,304,GET Articles,200,Cenario 1 - Carga Basica 1-2,true,708075,157,10,10,303,0
1774965613065,301,GET Articles,200,Cenario 1 - Carga Basica 1-7,true,708075,157,10,10,300,0
1774965613091,329,GET Articles,200,Cenario 1 - Carga Basica 1-5,true,708074,157,10,10,328,0
1774965613132,320,GET Articles,200,Cenario 1 - Carga Basica 1-10,true,708075,157,10,10,319,0
1774965613157,323,GET Articles,200,Cenario 1 - Carga Basica 1-6,true,708075,157,10,10,322,0
1774965613183,335,GET Articles,200,Cenario 1 - Carga Basica 1-1,true,708074,157,10,10,334,0
1774965613220,321,GET Articles,200,Cenario 1 - Carga Basica 1-9,true,708075,157,10,10,320,0
1774965613247,317,GET Articles,200,Cenario 1 - Carga Basica 1-8,true,708075,157,10,10,316,0
1774965613277,322,GET Articles,200,Cenario 1 - Carga Basica 1-3,true,708074,157,10,10,321,0
